seed,intensity,K,start_id,depth_k,slice_status,n_survivors,n_endpoint_identities,top1_endpoint_pair,top1_endpoint_count,top1_endpoint_mass_fraction,top3_endpoint_count,top3_endpoint_mass_fraction,endpoint_entropy_nats,effective_endpoint_count,turnover_from_previous_depth
1000030,4800.0,8,5,10,EMPTY,0,0,NA,0,0.0,0,0.0,0.0,0.0,0.0
1000030,4800.0,8,5,11,EMPTY,0,0,NA,0,0.0,0,0.0,0.0,0.0,0.0
1000030,4800.0,8,5,12,EMPTY,0,0,NA,0,0.0,0,0.0,0.0,0.0,0.0
1000030,4800.0,8,5,13,EMPTY,0,0,NA,0,0.0,0,0.0,0.0,0.0,0.0
1000030,4800.0,8,5,14,EMPTY,0,0,NA,0,0.0,0,0.0,0.0,0.0,0.0
1000030,4800.0,8,5,15,EMPTY,0,0,NA,0,0.0,0,0.0,0.0,0.0,0.0
1000030,4800.0,8,5,16,EMPTY,0,0,NA,0,0.0,0,0.0,0.0,0.0,0.0
1000030,4800.0,8,5,17,EMPTY,0,0,NA,0,0.0,0,0.0,0.0,0.0,0.0
1000030,4800.0,8,5,18,EMPTY,0,0,NA,0,0.0,0,0.0,0.0,0.0,0.0
1000030,4800.0,8,5,19,EMPTY,0,0,NA,0,0.0,0,0.0,0.0,0.0,0.0
1000030,4800.0,8,5,20,EMPTY,0,0,NA,0,0.0,0,0.0,0.0,0.0,0.0
1000030,4800.0,8,5,21,EMPTY,0,0,NA,0,0.0,0,0.0,0.0,0.0,0.0
1000030,4800.0,8,5,22,EMPTY,0,0,NA,0,0.0,0,0.0,0.0,0.0,0.0
1000030,4800.0,8,5,23,EMPTY,0,0,NA,0,0.0,0,0.0,0.0,0.0,0.0
1000030,4800.0,8,5,24,EMPTY,0,0,NA,0,0.0,0,0.0,0.0,0.0,0.0
1000030,4800.0,8,5,25,EMPTY,0,0,NA,0,0.0,0,0.0,0.0,0.0,0.0
1000030,4800.0,8,6,1,EVALUABLE,1,1,"[141,610]",1,1.0,1,1.0,0.0,1.0,NA
1000030,4800.0,8,6,2,EVALUABLE,8,8,"[610,753]",1,0.125,3,0.375,2.0794415416798357,7.999999999999998,1.0
1000030,4800.0,8,6,3,EVALUABLE,8,8,"[753,394]",1,0.125,3,0.375,2.0794415416798357,7.999999999999998,1.0
1000030,4800.0,8,6,4,EMPTY,0,0,NA,0,0.0,0,0.0,0.0,0.0,1.0
1000030,4800.0,8,6,5,EMPTY,0,0,NA,0,0.0,0,0.0,0.0,0.0,0.0
1000030,4800.0,8,6,6,EMPTY,0,0,NA,0,0.0,0,0.0,0.0,0.0,0.0
1000030,4800.0,8,6,7,EMPTY,0,0,NA,0,0.0,0,0.0,0.0,0.0,0.0
1000030,4800.0,8,6,8,EMPTY,0,0,NA,0,0.0,0,0.0,0.0,0.0,0.0
1000030,4800.0,8,6,9,EMPTY,0,0,NA,0,0.0,0,0.0,0.0,0.0,0.0
1000030,4800.0,8,6,10,EMPTY,0,0,NA,0,0.0,0,0.0,0.0,0.0,0.0
1000030,4800.0,8,6,11,EMPTY,0,0,NA,0,0.0,0,0.0,0.0,0.0,0.0
1000030,4800.0,8,6,12,EMPTY,0,0,NA,0,0.0,0,0.0,0.0,0.0,0.0
1000030,4800.0,8,6,13,EMPTY,0,0,NA,0,0.0,0,0.0,0.0,0.0,0.0
1000030,4800.0,8,6,14,EMPTY,0,0,NA,0,0.0,0,0.0,0.0,0.0,0.0
